"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Harris County, TX"	"48201"	"May, 2005"	"2005/05"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"May, 2005"	"2005/05"	"65-74 years"	"65-74"	29	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"May, 2005"	"2005/05"	"75-84 years"	"75-84"	42	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"May, 2005"	"2005/05"	"85+ years"	"85+"	33	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jun., 2005"	"2005/06"	"55-64 years"	"55-64"	13	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jun., 2005"	"2005/06"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jun., 2005"	"2005/06"	"75-84 years"	"75-84"	46	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jun., 2005"	"2005/06"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jul., 2005"	"2005/07"	"55-64 years"	"55-64"	13	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jul., 2005"	"2005/07"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jul., 2005"	"2005/07"	"75-84 years"	"75-84"	40	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jul., 2005"	"2005/07"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Aug., 2005"	"2005/08"	"65-74 years"	"65-74"	19	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Aug., 2005"	"2005/08"	"75-84 years"	"75-84"	41	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Aug., 2005"	"2005/08"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Sep., 2005"	"2005/09"	"55-64 years"	"55-64"	12	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Sep., 2005"	"2005/09"	"65-74 years"	"65-74"	23	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Sep., 2005"	"2005/09"	"75-84 years"	"75-84"	46	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Sep., 2005"	"2005/09"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Oct., 2005"	"2005/10"	"55-64 years"	"55-64"	18	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Oct., 2005"	"2005/10"	"65-74 years"	"65-74"	24	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Oct., 2005"	"2005/10"	"75-84 years"	"75-84"	51	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Oct., 2005"	"2005/10"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Nov., 2005"	"2005/11"	"65-74 years"	"65-74"	32	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Nov., 2005"	"2005/11"	"75-84 years"	"75-84"	32	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Nov., 2005"	"2005/11"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 2005"	"2005/12"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 2005"	"2005/12"	"55-64 years"	"55-64"	15	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 2005"	"2005/12"	"65-74 years"	"65-74"	28	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 2005"	"2005/12"	"75-84 years"	"75-84"	37	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 2005"	"2005/12"	"85+ years"	"85+"	38	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jan., 2006"	"2006/01"	"55-64 years"	"55-64"	14	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jan., 2006"	"2006/01"	"65-74 years"	"65-74"	30	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jan., 2006"	"2006/01"	"75-84 years"	"75-84"	64	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jan., 2006"	"2006/01"	"85+ years"	"85+"	45	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Feb., 2006"	"2006/02"	"55-64 years"	"55-64"	11	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Feb., 2006"	"2006/02"	"65-74 years"	"65-74"	29	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Feb., 2006"	"2006/02"	"75-84 years"	"75-84"	42	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Feb., 2006"	"2006/02"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Mar., 2006"	"2006/03"	"55-64 years"	"55-64"	16	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Mar., 2006"	"2006/03"	"65-74 years"	"65-74"	33	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Mar., 2006"	"2006/03"	"75-84 years"	"75-84"	46	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Mar., 2006"	"2006/03"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Apr., 2006"	"2006/04"	"65-74 years"	"65-74"	30	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Apr., 2006"	"2006/04"	"75-84 years"	"75-84"	37	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Apr., 2006"	"2006/04"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"May, 2006"	"2006/05"	"65-74 years"	"65-74"	21	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"May, 2006"	"2006/05"	"75-84 years"	"75-84"	36	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"May, 2006"	"2006/05"	"85+ years"	"85+"	36	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jun., 2006"	"2006/06"	"55-64 years"	"55-64"	15	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jun., 2006"	"2006/06"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jun., 2006"	"2006/06"	"75-84 years"	"75-84"	34	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jun., 2006"	"2006/06"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jul., 2006"	"2006/07"	"65-74 years"	"65-74"	23	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jul., 2006"	"2006/07"	"75-84 years"	"75-84"	32	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jul., 2006"	"2006/07"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Aug., 2006"	"2006/08"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Aug., 2006"	"2006/08"	"65-74 years"	"65-74"	20	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Aug., 2006"	"2006/08"	"75-84 years"	"75-84"	42	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Aug., 2006"	"2006/08"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Sep., 2006"	"2006/09"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Sep., 2006"	"2006/09"	"65-74 years"	"65-74"	19	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Sep., 2006"	"2006/09"	"75-84 years"	"75-84"	42	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Sep., 2006"	"2006/09"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Oct., 2006"	"2006/10"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Oct., 2006"	"2006/10"	"55-64 years"	"55-64"	17	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Oct., 2006"	"2006/10"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Oct., 2006"	"2006/10"	"75-84 years"	"75-84"	39	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Oct., 2006"	"2006/10"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Nov., 2006"	"2006/11"	"55-64 years"	"55-64"	11	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Nov., 2006"	"2006/11"	"65-74 years"	"65-74"	25	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Nov., 2006"	"2006/11"	"75-84 years"	"75-84"	48	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Nov., 2006"	"2006/11"	"85+ years"	"85+"	39	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 2006"	"2006/12"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 2006"	"2006/12"	"65-74 years"	"65-74"	37	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 2006"	"2006/12"	"75-84 years"	"75-84"	58	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 2006"	"2006/12"	"85+ years"	"85+"	38	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jan., 2007"	"2007/01"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jan., 2007"	"2007/01"	"65-74 years"	"65-74"	31	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jan., 2007"	"2007/01"	"75-84 years"	"75-84"	51	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jan., 2007"	"2007/01"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Feb., 2007"	"2007/02"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Feb., 2007"	"2007/02"	"55-64 years"	"55-64"	13	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Feb., 2007"	"2007/02"	"65-74 years"	"65-74"	27	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Feb., 2007"	"2007/02"	"75-84 years"	"75-84"	44	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Feb., 2007"	"2007/02"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Mar., 2007"	"2007/03"	"55-64 years"	"55-64"	17	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Mar., 2007"	"2007/03"	"65-74 years"	"65-74"	20	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Mar., 2007"	"2007/03"	"75-84 years"	"75-84"	48	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Mar., 2007"	"2007/03"	"85+ years"	"85+"	42	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Apr., 2007"	"2007/04"	"55-64 years"	"55-64"	16	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Apr., 2007"	"2007/04"	"65-74 years"	"65-74"	18	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Apr., 2007"	"2007/04"	"75-84 years"	"75-84"	42	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Apr., 2007"	"2007/04"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"May, 2007"	"2007/05"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"May, 2007"	"2007/05"	"55-64 years"	"55-64"	12	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"May, 2007"	"2007/05"	"65-74 years"	"65-74"	26	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"May, 2007"	"2007/05"	"75-84 years"	"75-84"	56	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"May, 2007"	"2007/05"	"85+ years"	"85+"	36	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jun., 2007"	"2007/06"	"65-74 years"	"65-74"	23	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jun., 2007"	"2007/06"	"75-84 years"	"75-84"	41	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jun., 2007"	"2007/06"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jul., 2007"	"2007/07"	"55-64 years"	"55-64"	17	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jul., 2007"	"2007/07"	"65-74 years"	"65-74"	21	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jul., 2007"	"2007/07"	"75-84 years"	"75-84"	54	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jul., 2007"	"2007/07"	"85+ years"	"85+"	36	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Aug., 2007"	"2007/08"	"55-64 years"	"55-64"	16	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Aug., 2007"	"2007/08"	"65-74 years"	"65-74"	19	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Aug., 2007"	"2007/08"	"75-84 years"	"75-84"	42	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Aug., 2007"	"2007/08"	"85+ years"	"85+"	33	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Sep., 2007"	"2007/09"	"55-64 years"	"55-64"	11	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Sep., 2007"	"2007/09"	"65-74 years"	"65-74"	18	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Sep., 2007"	"2007/09"	"75-84 years"	"75-84"	42	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Sep., 2007"	"2007/09"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Oct., 2007"	"2007/10"	"55-64 years"	"55-64"	16	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Oct., 2007"	"2007/10"	"65-74 years"	"65-74"	24	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Oct., 2007"	"2007/10"	"75-84 years"	"75-84"	40	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Oct., 2007"	"2007/10"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Nov., 2007"	"2007/11"	"55-64 years"	"55-64"	12	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Nov., 2007"	"2007/11"	"65-74 years"	"65-74"	30	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Nov., 2007"	"2007/11"	"75-84 years"	"75-84"	43	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Nov., 2007"	"2007/11"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 2007"	"2007/12"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 2007"	"2007/12"	"55-64 years"	"55-64"	15	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 2007"	"2007/12"	"65-74 years"	"65-74"	36	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 2007"	"2007/12"	"75-84 years"	"75-84"	46	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 2007"	"2007/12"	"85+ years"	"85+"	44	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jan., 1999"	"1999/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Feb., 1999"	"1999/02"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Mar., 1999"	"1999/03"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Apr., 1999"	"1999/04"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Dec., 1999"	"1999/12"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Dec., 1999"	"1999/12"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jan., 2000"	"2000/01"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"May, 2000"	"2000/05"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Dec., 2000"	"2000/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Dec., 2000"	"2000/12"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jan., 2001"	"2001/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jan., 2001"	"2001/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Feb., 2001"	"2001/02"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Mar., 2001"	"2001/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Apr., 2001"	"2001/04"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"May, 2001"	"2001/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jul., 2001"	"2001/07"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Dec., 2001"	"2001/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Dec., 2001"	"2001/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jan., 2002"	"2002/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jan., 2002"	"2002/01"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Feb., 2002"	"2002/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Mar., 2002"	"2002/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Mar., 2002"	"2002/03"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Sep., 2002"	"2002/09"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Oct., 2002"	"2002/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Nov., 2002"	"2002/11"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Feb., 2003"	"2003/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Feb., 2003"	"2003/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Mar., 2003"	"2003/03"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Mar., 2003"	"2003/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"May, 2003"	"2003/05"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Dec., 2003"	"2003/12"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Dec., 2003"	"2003/12"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jan., 2004"	"2004/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jan., 2004"	"2004/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Feb., 2004"	"2004/02"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Apr., 2004"	"2004/04"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Apr., 2004"	"2004/04"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Oct., 2004"	"2004/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Nov., 2004"	"2004/11"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Dec., 2004"	"2004/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Dec., 2004"	"2004/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jan., 2005"	"2005/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jan., 2005"	"2005/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Feb., 2005"	"2005/02"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Feb., 2005"	"2005/02"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Mar., 2005"	"2005/03"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"May, 2005"	"2005/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jun., 2005"	"2005/06"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Dec., 2005"	"2005/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Dec., 2005"	"2005/12"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jan., 2006"	"2006/01"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jan., 2006"	"2006/01"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Feb., 2006"	"2006/02"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Feb., 2006"	"2006/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Mar., 2006"	"2006/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Mar., 2006"	"2006/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Apr., 2006"	"2006/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"May, 2006"	"2006/05"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Dec., 2006"	"2006/12"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Dec., 2006"	"2006/12"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jan., 2007"	"2007/01"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Feb., 2007"	"2007/02"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"May, 2007"	"2007/05"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Jul., 2007"	"2007/07"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"Aug., 2007"	"2007/08"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Jefferson County, TX"	"48245"	"Jan., 1999"	"1999/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson County, TX"	"48245"	"Feb., 1999"	"1999/02"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Jefferson County, TX"	"48245"	"Feb., 1999"	"1999/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson County, TX"	"48245"	"Jan., 2000"	"2000/01"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
